,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
6256,CHEMBL566315,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,Small molecule,MOL,True,5.11,0.0,1.79,4.52,4.6,,420.63,3.0,4.0,3.0,3.0,30.0,ACID,420.63,420.324,1.0,1.0,77.76,0.58,N,5.0,CHEMBL566315,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,ZXERDUOLZKYMJM-ZWECCWDJSA-N,Safe,AGONIST,True,True,True,CHEMBL2047,,,0,0,0,,0,0,0,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,CCC1C(C)C2C3CCC(C(C)CCC(C)C)C3(C)CCC2C2(C)CCC(C)CC12
1089,CHEMBL3545185,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,Small molecule,MOL,True,3.39,3.0,3.07,3.07,12.17,1.22,443.31,7.0,8.0,2.0,2.0,31.0,NEUTRAL,443.31,443.0929,0.0,0.0,97.62,0.36,N,5.0,CHEMBL3545185,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,DEVSOMFAQLZNKR-RJRFIUFISA-N,Safe,INHIBITOR,True,True,True,CHEMBL5661,,,0,0,0,,0,0,0,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,CC(CCC1CCCCC1)CCC1CCC(C2CC(C(C)(C)C)CC(C(C)(C)C)C2)C1
10530,CHEMBL108545,4.0,Achiral Molecule,False,False,False,True,Over the Counter,None,None,None,None,COC(=O)c1ccccc1O,Small molecule,MOL,True,1.18,1.0,2.32,2.32,9.72,,152.15,3.0,3.0,1.0,1.0,11.0,NEUTRAL,152.15,152.0473,0.0,0.0,46.53,0.61,Y,1.0,CHEMBL108545,COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N,Safe,,True,True,True,,,,0,0,0,,0,0,0,COC(=O)c1ccccc1O,CCC(C)C1CCCCC1C
5444,CHEMBL1951095,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,Small molecule,MOL,True,0.29,1.0,-3.51,-3.27,2.62,8.53,558.56,10.0,12.0,6.0,7.0,40.0,ZWITTERION,558.56,558.2126,3.0,2.0,193.73,0.22,N,5.0,CHEMBL1951095,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,HLFSMUUOKPBTSM-ISIOAQNYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,CC(CC1CCCC1)CC1CC(C)C2CC3CC4C(C(C)C)C(C)C(C(C)C)C(C)C4(C)C(C)C3C(C)C2C1C
4098,CHEMBL2146883,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,Small molecule,MOL,True,3.78,2.0,2.73,5.04,13.37,9.76,531.32,4.0,5.0,3.0,3.0,30.0,BASE,531.32,531.0631,1.0,1.0,64.6,0.53,N,4.0,CHEMBL2146883,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,BSMCAPRUBJMWDF-KRWDZBQOSA-N,Safe,INHIBITOR+INHIBITOR,True+True,True+True,True+True,CHEMBL3587+CHEMBL2964,,,0,0,0,,0,0,0,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,CC1CCC(CC2C(C)C(C)CCC2C(C)C2CC(C)(C3CCCCC3)C2)C(C)C1
7523,CHEMBL1201237,4.0,Single Stereoisomer,False,False,False,True,Prescription Only,None,None,None,None,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,Small molecule,MOL,True,2.33,1.0,-0.04,2.18,,9.66,291.39,4.0,4.0,2.0,2.0,21.0,BASE,291.39,291.1834,0.0,0.0,58.56,0.87,N,5.0,CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,IXHBTMCLRNMKHZ-LBPRGKRZSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,CC(CCC1CCCC2C(C)CCCC12)CCC(C)(C)C
6770,CHEMBL588,4.0,Racemic Mixture,False,False,True,False,Prescription Only,None,None,None,None,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Small molecule,MOL,True,2.73,2.0,1.26,1.92,8.12,10.4,305.76,4.0,4.0,4.0,4.0,21.0,BASE,305.76,305.0819,0.0,0.0,72.72,0.61,N,1.0,CHEMBL588,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,TVURRHSHRRELCG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,CC1CCC(C2CCCCC3C(C)C(C)C(C)CC23)CC1
8070,CHEMBL1027,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,Small molecule,MOL,True,5.04,2.0,2.6,2.6,4.14,9.26,375.56,4.0,3.0,1.0,1.0,25.0,ZWITTERION,375.56,375.1327,1.0,1.0,40.54,0.77,N,6.0,CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,PBJUNZJWGZTSKL-MRXNPFEDSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,CC(C)C1CCCC(CCCC(C2CCCC2C)C2CCCC2C)C1
7253,CHEMBL4204794,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,Small molecule,MOL,True,2.61,5.0,2.12,3.26,,8.52,498.57,10.0,10.0,1.0,2.0,37.0,BASE,498.57,498.2404,0.0,0.0,106.29,0.39,N,5.0,CHEMBL4204794,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,DWYRIWUZIJHQKQ-SANMLTNESA-N,Safe,INHIBITOR+INHIBITOR,True+True,True+True,True+True,CHEMBL1936+CHEMBL2007,,,0,0,0,,0,0,0,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,CC1CCC(C(C)(C)C2CCC(C3CCC(C4CCCC5CC(C6CCC(C)C6)CC54)CC3)CC2)CC1
9522,CHEMBL21,4.0,Achiral Molecule,False,False,False,True,Prescription Only,None,None,None,None,Nc1ccc(S(N)(=O)=O)cc1,Small molecule,MOL,True,-0.08,1.0,-0.25,-0.25,10.99,2.27,172.21,3.0,4.0,2.0,4.0,11.0,NEUTRAL,172.21,172.0306,0.0,0.0,86.18,0.58,N,1.0,CHEMBL21,Nc1ccc(S(N)(=O)=O)cc1,FDDDEECHVMSUSB-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL2364668,,,0,0,0,,0,0,0,Nc1ccc(S(N)(=O)=O)cc1,CC1CCC(C(C)(C)C)CC1
3099,CHEMBL192,4.0,Achiral Molecule,False,True,True,False,Prescription Only,None,None,None,None,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,Small molecule,MOL,True,1.61,3.0,1.16,1.23,7.63,5.98,474.59,8.0,10.0,1.0,1.0,33.0,NEUTRAL,474.59,474.2049,0.0,0.0,113.42,0.55,N,7.0,CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,BNRNXUUZRGQAQC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,CCCC1CCC(C(C)(C)C2CCC(C)CC2)CC1C1CC(C)C2C(C)CC(CCC)C2C1
4901,CHEMBL1024,4.0,Racemic Mixture,True,False,True,False,Prescription Only,None,None,None,None,O=P1(NCCCl)OCCCN1CCCl,Small molecule,MOL,True,1.88,0.0,0.1,0.1,,0.02,261.09,2.0,4.0,1.0,1.0,14.0,NEUTRAL,261.09,260.0248,0.0,0.0,41.57,0.61,N,5.0,CHEMBL1024,O=P1(NCCCl)OCCCN1CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N,toxic_hema+toxic_nephro+toxic_neuro,INHIBITOR,True,True,True,CHEMBL2311221,,,0,0,0,,0,0,0,O=P1(NCCCl)OCCCN1CCCl,CCCCC1(C)CCCCC1CCC
8098,CHEMBL1201198,4.0,Achiral Molecule,False,False,False,True,Prescription Only,None,None,None,None,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,Small molecule,MOL,True,0.18,3.0,-1.38,0.24,2.6,0.39,228.22,6.0,7.0,1.0,1.0,17.0,ACID,228.22,228.076,0.0,0.0,88.83,0.64,N,1.0,CHEMBL1201198,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,HIANJWSAHKJQTH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,CC1CCCC2C(C)C(C3CCCC3)CCC12
9035,CHEMBL1200368,4.0,Single Stereoisomer,False,True,False,False,Discontinued,None,None,None,None,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,Small molecule,MOL,False,3.07,3.0,0.47,3.54,4.16,,404.42,4.0,7.0,4.0,4.0,30.0,ACID,404.42,404.1372,0.0,0.0,115.73,0.48,N,7.0,CHEMBL1200368,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,SPPTWHFVYKCNNK-FQEVSTJZSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,CC1CCC(CC(CC(C)C2CCCCC2)C(C)CC2CCC(C(C)C)CC2)CC1
3921,CHEMBL1452696,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1984,Cutaneous Reaction; Multi-Organ Toxicities,Germany; United Kingdom,Dermatological toxicity,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Small molecule,MOL,True,3.95,2.0,2.07,4.02,4.93,,320.39,2.0,4.0,0.0,0.0,24.0,ACID,320.39,320.1525,0.0,0.0,40.62,0.63,N,4.0,CHEMBL1452696,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,RBBWCVQDXDFISW-UHFFFAOYSA-N,Safe,,True,True,True,,,,1,0,1,,1,1,0,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CC(C)CCC1C(C)C(C2CCCCC2)C(C2CCCCC2)C1C
2323,CHEMBL1201212,4.0,Racemic Mixture,True,True,False,False,Prescription Only,None,None,None,None,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,Small molecule,MOL,True,-0.19,1.0,-1.76,-0.95,13.77,8.14,254.29,5.0,6.0,3.0,4.0,18.0,NEUTRAL,254.29,254.1267,0.0,0.0,93.81,0.65,N,6.0,CHEMBL1201212,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,PTKSEFOSCHHMPD-UHFFFAOYSA-N,toxic_vascular,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,CCC(C)CCC(C)C1CC(CC)CCC1CC
6680,CHEMBL1020,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,Small molecule,MOL,True,2.19,2.0,-0.47,2.73,3.93,,257.29,3.0,4.0,1.0,1.0,19.0,ACID,257.29,257.1052,0.0,0.0,59.3,0.85,N,4.0,CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,UPSPUYADGBWSHF-UHFFFAOYSA-N,toxic_cardio+toxic_gastro+toxic_neuro,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,CC(C)CC1CCC(C(C)C2CCC(C)CC2)C1C
6115,CHEMBL1521,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,Small molecule,MOL,True,2.64,3.0,1.53,1.53,,0.28,305.34,5.0,6.0,0.0,0.0,23.0,NEUTRAL,305.34,305.1277,0.0,0.0,74.29,0.75,N,3.0,CHEMBL1521,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,HUNXMJYCHXQEGX-UHFFFAOYSA-N,Safe,POSITIVE ALLOSTERIC MODULATOR,True,True,True,CHEMBL2111392,,,0,0,0,,0,0,0,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCC1CCC2C1CCCC2C1CCCC(C(CC)C(C)C)C1
7796,CHEMBL524,4.0,Racemic Mixture,False,False,True,False,Discontinued,None,None,None,None,COc1ccc(OC)c(C(O)C(C)N)c1,Small molecule,MOL,True,1.08,1.0,-1.28,0.57,13.61,9.28,211.26,4.0,4.0,2.0,3.0,15.0,BASE,211.26,211.1208,0.0,0.0,64.71,0.78,N,4.0,CHEMBL524,COc1ccc(OC)c(C(O)C(C)N)c1,WJAJPNHVVFWKKL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,COc1ccc(OC)c(C(O)C(C)N)c1,CCC1CCC(CC)C(C(C)C(C)C)C1
7374,CHEMBL1233,4.0,Racemic Mixture,False,True,False,False,Prescription Only,2007,"Increased risk of abuse or addiction, intoxication and events related to psychomotor impairment",European Union,Misuse,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,Small molecule,MOL,True,2.02,0.0,1.92,1.92,,,260.33,4.0,6.0,2.0,3.0,18.0,NEUTRAL,260.33,260.1736,0.0,0.0,90.65,0.73,N,7.0,CHEMBL1233,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,OFZCIYFFPZCNJE-UHFFFAOYSA-N,Safe,,True,True,True,,,,0,0,1,,1,0,0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CCCC(C)(CCC(C)C)CCC(C)CC(C)C
6319,CHEMBL898,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Small molecule,MOL,True,3.04,2.0,0.41,3.91,2.69,,250.2,2.0,3.0,2.0,2.0,18.0,ACID,250.2,250.0442,0.0,0.0,57.53,0.86,N,2.0,CHEMBL898,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,HUPFGZXOMWLGNK-UHFFFAOYSA-N,toxic_cardio+toxic_gastro+toxic_neuro,INHIBITOR,True,True,True,CHEMBL2094253,,,0,0,0,,0,0,0,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,CC1CCC(C2CCC(C)C(C(C)C)C2)C(C)C1
9762,CHEMBL1670,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,Small molecule,MOL,True,5.93,2.0,6.11,6.11,,,320.05,0.0,0.0,0.0,0.0,18.0,NEUTRAL,320.05,317.9537,1.0,1.0,0.0,0.62,N,3.0,CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,JWBOIMRXGHLCPP-UHFFFAOYSA-N,Safe,INHIBITOR+INHIBITOR,True+True,True+True,True+True,CHEMBL2033+CHEMBL1908,,,0,0,0,,0,0,0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,CC1CCC(C(C(C)C)C2CCCCC2C)CC1
1410,CHEMBL92,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,Small molecule,MOL,True,3.26,2.0,2.92,2.92,11.9,,807.89,14.0,15.0,5.0,5.0,58.0,NEUTRAL,807.89,807.3466,2.0,2.0,224.45,0.15,N,8.0,CHEMBL92,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,ZDZOTLJHXYCWBA-VCVYQWHSSA-N,toxic_dermis+toxic_gastro+toxic_hema+toxic_hepa+toxic_respiratory+toxic_vascular,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,CC(C)CC12CCC1CC(C)C1(C)C(C)C(C)C3C(C)C(CC(C)C(C)C(CC(C)CC(C)(C)C)C4CCCCC4)CC(C)(C(CC(C)C4CCCCC4)C21)C3(C)C
5579,CHEMBL534,4.0,Achiral Molecule,False,False,False,True,Over the Counter,None,None,None,None,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,Small molecule,MOL,True,4.01,2.0,3.16,3.35,12.67,7.15,309.43,3.0,2.0,0.0,0.0,22.0,NEUTRAL,309.43,309.1187,0.0,0.0,20.31,0.73,N,0.0,CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,CC1CCC(C2C3CCCCC3CC(C)C3CCCC32)CC1
3129,CHEMBL1201304,4.0,Achiral Molecule,False,False,True,False,Prescription Only,None,None,None,None,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,Small molecule,MOL,False,8.71,4.0,4.91,6.05,-0.94,2.66,753.0,6.0,8.0,1.0,1.0,53.0,ACID,753.0,752.2954,2.0,2.0,117.82,0.06,N,14.0,CHEMBL1201304,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,BDBMLMBYCXNVMC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CC(C)(C)CCCCC1C2CCC3CCCCC3C2C(C)(C)C1CCCCCCCC1C(CCCCC(C)(C)C)C2CCC3CCCCC3C2C1(C)C
5630,CHEMBL1199307,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,Small molecule,MOL,True,2.46,2.0,-5.64,-5.64,,,416.52,4.0,8.0,0.0,0.0,30.0,NEUTRAL,416.52,416.2413,0.0,0.0,66.84,0.47,N,9.0,CHEMBL1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,AHZBEVXBKNYXPU-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL220,,,0,0,0,,0,0,0,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,CC1CCCC(CC(C)C(C)CCCCCCC(C)C(C)CC2CCCC(C)C2)C1
8074,CHEMBL2218896,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,Small molecule,MOL,True,6.26,1.0,6.35,6.36,9.33,,372.55,3.0,3.0,1.0,1.0,27.0,NEUTRAL,372.55,372.2664,1.0,1.0,46.53,0.6,N,6.0,CHEMBL2218896,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,GECBBEABIDMGGL-UHFFFAOYSA-N,Safe,AGONIST,True,True,True,CHEMBL218,,,0,0,0,,0,0,0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,CCCCCCC(C)(C)C1CC(C)C2C(C1)CC(C)(C)C1CCC(C)CC21
1651,CHEMBL608533,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Small molecule,MOL,True,5.91,6.0,5.43,5.43,13.51,,570.65,6.0,8.0,1.0,1.0,43.0,NEUTRAL,570.65,570.2267,2.0,2.0,77.73,0.29,N,3.0,CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,BMGQWWVMWDBQGC-IIFHNQTCSA-N,Safe,INHIBITOR+INHIBITOR+INHIBITOR+INHIBITOR+INHIBITOR,True+True+True+True+True,True+True+True+True+True,True+True+True+True+True,CHEMBL1974+CHEMBL1936+CHEMBL2095189+CHEMBL2093867+CHEMBL279,,,0,0,0,,0,0,0,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CCC1C(C(C)C(C)C2CCCCC2)CC2CC1(C)C1C3CCCCC3C3C4CCC(C)C4C4C5CCCCC5C2C4C31
5459,CHEMBL1201220,4.0,Achiral Molecule,False,True,True,True,Prescription Only,None,None,None,None,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,Small molecule,MOL,False,3.12,1.0,-0.63,2.89,2.17,,613.92,3.0,6.0,3.0,3.0,20.0,ACID,613.92,613.7697,1.0,1.0,95.5,0.46,N,3.0,CHEMBL1201220,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,YVPYQUNUQOZFHG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,CC(C)CC1C(C)C(CC(C)C)C(C)C(C(C)C)C1C
2279,CHEMBL1214,4.0,Racemic Mixture,False,False,True,False,Discontinued,None,None,None,None,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Small molecule,MOL,True,0.49,1.0,-5.91,0.82,3.11,,378.41,5.0,8.0,3.0,3.0,26.0,ACID,378.41,378.0886,0.0,0.0,124.01,0.5,N,5.0,CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,FPPNZSSZRUTDAP-UWFZAAFLSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC(C)C(C(C)CC1C(C)C2C1CC(C)(C)C2C(C)C)C1CCCCC1
3017,CHEMBL673,4.0,Achiral Molecule,False,True,False,False,Discontinued,None,None,None,None,C#CCN(C)Cc1ccccc1,Small molecule,MOL,True,1.75,1.0,1.41,2.14,,8.05,159.23,1.0,1.0,0.0,0.0,12.0,NEUTRAL,159.23,159.1048,0.0,0.0,3.24,0.61,Y,3.0,CHEMBL673,C#CCN(C)Cc1ccccc1,DPWPWRLQFGFJFI-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C#CCN(C)Cc1ccccc1,CCCC(C)CC1CCCCC1
7496,CHEMBL1005,4.0,Achiral Molecule,False,False,True,False,Prescription Only,None,None,None,None,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,Small molecule,MOL,True,2.0,1.0,1.16,1.52,,7.51,376.45,6.0,7.0,0.0,0.0,27.0,NEUTRAL,376.45,376.1998,0.0,0.0,76.15,0.68,N,7.0,CHEMBL1005,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,ZTVQQQVZCWLTDF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,CCC(C)CCC1CCC(C(C)CC)(C(C(C)CC)C2CCCCC2)CC1
