,name,pubchem_cid,chembl_id,drugbank_id,inchi_key,dataset,smiles,drugbank_withdrawn,chembl_withdrawn
421,,127053505,CHEMBL3833406,missing,IAWXESBTFLIKNX-MMWHECRDSA-N,chembl,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.COc1ccc2c3c1OC1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,missing,0
422,dermatop e emollient|dermatop|hoe 777|hoe-777|las-189961|las-41003 component prednicarbate|las189961|prednicarbate|s 77 0777|s-77 0777|s-77-0777|s-770777,6714002,CHEMBL1200386,missing,FNPXMHRZILFCKX-KAJVQRHHSA-N,both,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0
423,hypochlorous acid,24341,CHEMBL1616046,missing,QWPPOHNGKGFGJK-UHFFFAOYSA-N,chembl,OCl,missing,0
424,bms-512148|bms-512148-05|dapagliflozin|forxiga,9887712,CHEMBL429910,missing,JVHXJTBJCFBINQ-ADAARDCZSA-N,both,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,0,0
425,betamethasone 21-acetate|betamethasone acetate,443967,CHEMBL1200538,missing,AKUJBENLRBOFTD-QZIXMDIESA-N,chembl,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,missing,0
426,alfuzosin|alfuzosin|uroxatral,2092,CHEMBL709,missing,WNMJYKCGWZFFKR-UHFFFAOYSA-N,both,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0,0
427,dihydroxyacetone|vitadye,670,CHEMBL1229937,missing,RXKJFZQQPQGTFL-UHFFFAOYSA-N,chembl,O=C(CO)CO,missing,0
428,adempas|bay 63-2521|bay-63-2521|riociguat,11304743,CHEMBL2107834,missing,WXXSNCNJFUAIDG-UHFFFAOYSA-N,both,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0,0
429,benzonatate|tessalon,7699,CHEMBL1374379,missing,MAFMQEKGGFWBAB-UHFFFAOYSA-N,both,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0,0
430,,3468,CHEMBL459265,missing,LGLFFNDHMLKUMI-UHFFFAOYSA-N,both,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0,0
431,"fenclozic acid|i.c.i. 54,450",28858,CHEMBL1909282,missing,APBSKHYXXKHJFK-UHFFFAOYSA-N,chembl,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,missing,1
432,epanova|omega-3-carboxylic acids,76322221,CHEMBL3137327,missing,QIQSYARFOIKJJR-LUTWCBITSA-N,chembl,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O.CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O.CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,missing,0
433,"gppe pdr sach|l-tryptophan|nsc-13119|optimax|optimax wv|pacitron|tryptophan|tryptophan, l-",6305,CHEMBL54976,missing,QIVBCDIJIAJPQS-VIFPVBQESA-N,both,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1,1
434,antra|h 168/68|h-168/68|losec|losec mups|mezzopram|mopral|omeprazole|omeran|prilosec|zanprol,4594,CHEMBL1503,missing,SUBDBMMJDZJVOS-UHFFFAOYSA-N,both,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,0,0
435,ag-120|ivosidenib|tibsovo,71657455,CHEMBL3989958,missing,WIJZXSAJMHAVGX-DHLKQENFSA-N,both,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0,0
436,1.alpha.-hydroxycholecalciferol|alfa d|alfacalcidol|etalpha|one-alpha,5282181,CHEMBL1601669,missing,OFHCOWSQAMBJIW-AVJTYSNKSA-N,both,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,0,0
437,glycopyrronium,3494,CHEMBL1201335,missing,ANGKOCUUWGHLCE-UHFFFAOYSA-N,both,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0,0
438,arcoxia|etoricoxib|l-791456|mk-0663,123619,CHEMBL416146,missing,MNJVRJDLRVPLFE-UHFFFAOYSA-N,both,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,0,0
439,"e-262(i)|e262|fema no. 3024|ins no.262(i)|ins-262(i)|nsc-77459|sodium acetate|sodium acetate anhydrous|sodium acetate hydrate|sodium acetate trihydrate|sodium acetate|sodium acetate, anhydrous",31372,CHEMBL1354,missing,VMHLLURERBWHNL-UHFFFAOYSA-M,both,CC(=O)[O-].[Na+],0,0
440,arthropan|choline salicylate|dinnefords,16213,CHEMBL2104095,missing,UDKCHVLMFQVBAA-UHFFFAOYSA-M,both,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O,0,0
441,acitretin|etretin|neotigason|ro 10-1670|ro 10-1670/000|ro-101670000|soriatane,5284513,CHEMBL1131,missing,IHUNBGSDBOWDMA-AQFIFDHZSA-N,both,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,0,0
442,ethchlorvynol|ethchlorvynol|placidyl,5281077,CHEMBL591,missing,ZEHYJZXQEQOSON-AATRIKPKSA-N,both,C#CC(O)(/C=C/Cl)CC,1,0
443,antipyrine related compound a|edaravone|mci-186|norphenazone|nsc-12|nsc-26139|nsc-2629|radicava|radicut,4021,CHEMBL290916,missing,QELUYTUMUWHWMC-UHFFFAOYSA-N,both,CC1=NN(c2ccccc2)C(=O)C1,0,0
445,afaxin|alphalin|aquasol a|del-vi-a|retinyl palmitate|vi-dom-a|vitamin a|vitamin a palmitate|vitamin a solubilized,5280531,CHEMBL1675,missing,VYGQUTWHTHXGQB-FFHKNEKCSA-N,chembl,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,missing,0
446,madribon|sulfadimethoxine|sulphadimethoxine,5323,CHEMBL62193,missing,ZZORFUFYDOWNEF-UHFFFAOYSA-N,both,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0,1
447,bay 1841788|bay-1841788|bay1841788|darolutamide|nubeqa|odm-201,67171867,CHEMBL4297185,missing,BLIJXOOIHRSQRB-PXYINDEMSA-N,both,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,0,0
448,bay 2502|bay a2502|bay-2502|bay-a2502|bayer 2502|bayer-2502|dndi1613515|lampit|nifurtimox,6842999,CHEMBL290960,missing,ARFHIAQFJWUCFH-IZZDOVSWSA-N,both,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0,0
449,idarubicin|idamycin|idarubicin,42890,CHEMBL1117,missing,XDXDZDZNSLXDNA-TZNDIEGXSA-N,both,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0,0
450,e-296|e296|fema no. 2655|ins no. 296|ins no.296|ins-296|l-malic acid|malic acid|malic acid l-(-)-form|nsc-25941|nsc-9232|salivix,525,CHEMBL1455497,missing,BJEPYKJPYRNKOW-UHFFFAOYSA-N,chembl,O=C(O)CC(O)C(=O)O,missing,0
451,"itraconazole|itrazole|onmel|r 51,211|r-51211|sporanox i.v.|sporanox-pulse|sporanos|sporanox|tolsura",3793,CHEMBL64391,missing,VHVPQPYKVGDNFY-UHFFFAOYSA-N,chembl,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,missing,0
452,gentamicin|sch-9724|uromycine,9898639,CHEMBL3039597,missing,NPEFREDMMVQEPL-RWPARATISA-N,chembl,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,missing,0
453,thiosulfate|thiosulfate,1085,CHEMBL1208642,missing,DHCDFWKWKRSZHF-UHFFFAOYSA-N,both,O=S(=O)(O)S,0,0
454,piperonyl butoxide,5794,CHEMBL1201131,missing,FIPWRIJSWJWJAI-UHFFFAOYSA-N,both,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,0,0
455,bondronat|bonviva|boniva|iasibon|ibandronic acid|ibandronate|ibandronic acid|quodixor,60852,CHEMBL997,missing,MPBVHIBUJCELCL-UHFFFAOYSA-N,both,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0,0
456,"cefpiramide|wy-44,635|wy-44635",636405,CHEMBL1201204,missing,PWAUCHMQEXVFJR-PMAPCBKXSA-N,both,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0,0
457,acomplia|rimonabant|sr-14171|sr-141716|sr-141716a|sr141716,104850,CHEMBL111,missing,JZCPYUJPEARBJL-UHFFFAOYSA-N,both,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0,1
458,amidopyrine|aminophenazone|aminopyrine|aminopyrine,6009,CHEMBL288470,missing,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,both,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,1
459,canrenone|nsc-261713|sc-9376|spironolactone related compound a,13789,CHEMBL1463345,missing,UJVLDDZCTMKXJK-WNHSNXHDSA-N,chembl,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,missing,1
460,fenamisal|phenyl aminosalicylate|pheny-pas-tebamin,8609,CHEMBL1200868,missing,DNVVZWSVACQWJE-UHFFFAOYSA-N,both,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,0,0
461,hydrotalcite,159347,CHEMBL3833409,missing,GDVKFRBCXAPAQJ-UHFFFAOYSA-A,chembl,O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],missing,0
462,baricitinib|baricitinib|incb-028050|incb-28050|incb028050|ly-3009104|ly3009104|olumiant,44205240,CHEMBL2105759,missing,XUZMWHLSFXCVMG-UHFFFAOYSA-N,both,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,0,0
463,furazolidone|furall|furazolidone|furoxone|nifurazolidone|nsc-6469,5323714,CHEMBL1103,missing,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,chembl,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,missing,0
465,avanafil|spedra|stendra|ta-1790,9869929,CHEMBL1963681,missing,WEAJZXNPAWBCOA-INIZCTEOSA-N,both,COc1ccc(C/N=c2\[nH]c(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0,0
466,ap-24534|ap24534|iclusig|ponatinib,24826799,CHEMBL1171837,missing,PHXJVRSECIGDHY-UHFFFAOYSA-N,both,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0,0
467,mepyramine|pyrilamine,4992,CHEMBL511,missing,YECBIJXISLIIDS-UHFFFAOYSA-N,both,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,0
468,cefotiam|cefotiam|ceradon|j01dc07,43708,CHEMBL1296,missing,QYQDKDWGWDOFFU-IUODEOHRSA-N,both,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,0,0
469,butoconazole|butoconazole|gynazole-1,47472,CHEMBL1295,missing,SWLMUYACZKCSHZ-UHFFFAOYSA-N,both,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,0,0
470,celecoxib|celebra|celebrex|dfn-15|dfn15|elyxyb|onsenal|sc-58635,2662,CHEMBL118,missing,RZEKVGVHFLEQIL-UHFFFAOYSA-N,both,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0,0
471,mandelic acid|mandelic acid,1292,CHEMBL1609,missing,IWYDHOAUDWTVEP-UHFFFAOYSA-N,both,O=C(O)C(O)c1ccccc1,0,0
472,bm 14.190|bm-14-190|bm-14.190|bm-14190|c07ag02|carvedilol|coreg|coreg cr|dq-2466|eucardic 12.5|eucardic 25|eucardic 3.125|eucardic 6.25|skf-105517,2585,CHEMBL723,missing,OGHNVEJMJSYVRP-UHFFFAOYSA-N,both,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0,0
473,c-film|conceptrol|delfen|double check|duragel|emko|gygel|gynol 11|gynol ii|intercept|nonoxinol 9|nonoxynol 9|nonoxynol-9|nonylphenoxypolyethoxyethanol|ortho-creme|ortho-forms|prelude|semicid|today|today sponge,72385,CHEMBL1410,missing,FBWNMEQMRUMQSO-UHFFFAOYSA-N,both,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,1,0
474,129y83|colfosceril palmitate,452110,CHEMBL1200737,missing,KILNVBDSWZSGLL-KXQOOQHDSA-N,both,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1,0
475,midalcipran|milnacipran,11622909,CHEMBL259209,missing,GJJFMKBJSRMPLA-UHFFFAOYSA-N,both,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,0,0
476,adgyn medro|amen|amen|climanor|curretab|cycrin|depo-progevera|depo-provera|depo-provera oncology|depo-subq provera 104|farlutal|farlutal 100|farlutal 200|farlutal 250|farlutal 500|lunelle|medroxiprogesterone acetate|medroxyprogesterone|medroxyprogesterone 17-acetate|medroxyprogesterone acetate|medroxyprogesterone acetate|nsc-21171|nsc-26386|prempro|provera|sayana press|tv-46046,6279,CHEMBL717,missing,PSGAAPLEWMOORI-PEINSRQWSA-N,both,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0
477,valaciclovir|valacyclovir|valtrex|valacyclovir|zelitrex,60773,CHEMBL1349,missing,HDOVUKNUBWVHOX-QMMMGPOBSA-N,both,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,0,0
478,af 1934 [lysine]|bendazac|bindazac,2313,CHEMBL1089221,missing,BYFMCKSPFYVMOU-UHFFFAOYSA-N,both,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,1,1
479,nsc-529182|nsc-75520|t.f.t.|trifluridine|trifluridine |triherpine|viroptic,6256,CHEMBL1129,missing,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,both,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0,0
480,acetarsol|acetarsone|gynoplix|s.v.c.|stovarsol,1985,CHEMBL1330792,missing,ODFJOVXVLFUVNQ-UHFFFAOYSA-N,both,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,1,0
481,dl-8280|exocin|floxin otic|floxin|hoe 280|hoe-280|j01ma01|ofloxacin|ocuflox|tarivid|tarivid 400|tarivid i.v.|visiren,4583,CHEMBL4,missing,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,both,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,0
482,delamanid|deltyba|opc-67683,6480466,CHEMBL218650,missing,XDAOLTSRNUSPPH-XMMPIXPASA-N,both,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0,0
483,clidinium,2784,CHEMBL620,missing,HOOSGZJRQIVJSZ-UHFFFAOYSA-N,chembl,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,missing,0
484,ranitidine|ranitidine|tritec|zantac,5039,CHEMBL1790041,missing,VMXUWOKSQNHOCA-UHFFFAOYSA-N,both,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1,0
485,viloxazine,5666,CHEMBL306700,missing,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,both,CCOc1ccccc1OCC1CNCCO1,1,0
486,bibr 1048|bibr 1048 bs rs1|bibr-1048|bibr-1048-bs-rs1|dabigatran etexilate|dabigatran etexilate methanesulfonate|pradaxa,213023,CHEMBL539697,missing,KSGXQBZTULBEEQ-UHFFFAOYSA-N,both,CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,0,0
487,hydrocodone|hydrocodone,5284569,CHEMBL1457,missing,LLPOLZWFYMWNKH-CMKMFDCUSA-N,both,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0,0
488,trimetaphan|trimethaphan,23576,CHEMBL1201329,missing,CHQOEHPMXSHGCL-UHFFFAOYSA-N,both,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,0,0
489,triclofos|triclofos,5563,CHEMBL1201317,missing,YYQRGCZGSFRBAM-UHFFFAOYSA-N,both,O=P(O)(O)OCC(Cl)(Cl)Cl,1,0
490,ci-945|dm-1796|gabapentin|goe 3450|goe-3450|gralise|neurontin,3446,CHEMBL940,missing,UGJMXCAKCUNAIE-UHFFFAOYSA-N,both,NCC1(CC(=O)O)CCCCC1,0,0
491,ethinyl estradiol|ethinylestradiol|ethinyloestradiol|enovid|enovid-e|estinyl|ethinyl estradiol|ethynylestradiol|etinestryl|feminone|follicoral|ginestrene|lynoral|nsc-10973|norinyl|ovulen|ovulen-21|ovulen-28,5991,CHEMBL691,missing,BFPYWIDHMRZLRN-SLHNCBLASA-N,both,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0,0
493,artemether|artemetheri|dihydroartemisinin impurity g|nsc-665970|sm 224,68911,CHEMBL566534,missing,SXYIRMFQILZOAM-HVNFFKDJSA-N,both,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,0,0
494,lesinurad|rdea 594|rdea-594|rdea594|zurampic,53465279,CHEMBL2105720,missing,FGQFOYHRJSUHMR-UHFFFAOYSA-N,both,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0,0
495,estrone sulphate,3001028,CHEMBL494753,missing,JKKFKPJIXZFSSB-CBZIJGRNSA-N,both,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,0,0
496,alphatrex|beta-val|betamethasone|betnelan|betasolan|betatrex|celestone|dermabet|flubenisolone|lotrisone|nsc-39470|sch 4831|sch-4831|taclonex|uticort|visubeta,9782,CHEMBL632,missing,UREBDLICKHMUKA-DVTGEIKXSA-N,both,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,0
497,nephril|p-2525|polythiazide|renese,4870,CHEMBL1587,missing,CYLWJCABXYDINA-UHFFFAOYSA-N,both,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,0
498,accurbron|aerolate|aerolate iii|aerolate jr|aerolate sr|aquaphyllin|bronkodyl|dimethylxanthine|duraphyl|elixicon|elixomin|elixophyllin sr|elixophyllin|labid|lanophyllin|lasma|nsc-2066|nuelin|nuelin sa|nuelin sa-250|pro-vent|quibron-t|quibron-t/sr|quibron|respbid|slo-bid|slo-phyllin|somophyllin-crt|somophyllin-t|sustaire|t-phyl|theo-dur|theobid|theobid jr.|theoclear l.a.-130|theoclear l.a.-260|theoclear-100|theoclear-200|theoclear-80|theograd|theolair|theolixir|theophyl|theophyl-225|theophyl-sr|theophylline|theophylline melting point standard|theophylline monohydrate|theophylline-sr|theovent|theo-24|theochron|theocin|theolair-sr|theophylline|uni-dur|uniphyllin continus|uniphyl,2153,CHEMBL190,missing,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,both,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0,0
499,norethynodrel|noretynodrel|sc-4642,6231,CHEMBL1387,missing,ICTXHFFSOAJUMG-SLHNCBLASA-N,both,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,0,0
500,fenfluramine|j5.760f|s-768|z-008|z008|zx-008|zx008,3337,CHEMBL87493,missing,DBGIVFWFUFKIQN-UHFFFAOYSA-N,both,CCNC(C)Cc1cccc(C(F)(F)F)c1,1,0
501,butamben|butyl aminobenzoate|butesin,2482,CHEMBL127516,missing,IUWVALYLNVXWKX-UHFFFAOYSA-N,both,CCCCOC(=O)c1ccc(N)cc1,1,1
502,lasofoxifene,216416,CHEMBL328190,missing,GXESHMAMLJKROZ-IAPPQJPRSA-N,both,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0,0
503,prajmaline,98070685,CHEMBL3833382,missing,UAUHEPXILIZYCU-GSPNQRMKSA-N,chembl,CCC[N+]12[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]1C[C@@H]([C@H](CC)[C@H]2O)[C@H]3[C@H]5O,missing,0
504,benzylpenicillin|benzylpenicillin |benzylpenicillin|bicillin|crystapen g|j01ce01|nsc-193396|penicillin g|penicillin g|penicillin-2|permapen|pfizerpen-as,5904,CHEMBL29,missing,JGSARLDLIJGVTE-MBNYWOFBSA-N,both,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0
505,"invega|paliperidone|r-76477|risperidone impurity, 9-hydroxyrisperidone-|ro-76477|ro76477|trevicta|xeplion",115237,CHEMBL1621,missing,PMXMIIMHBWHSKN-UHFFFAOYSA-N,both,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,0
506,dipyrone|diprofarn|novaldin,3111,CHEMBL461522,missing,LVWZTYCIRDMTEY-UHFFFAOYSA-N,both,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1,1
507,"ammonia|ammonia solution, strong|ammonia spirit, aromatic|ammonia water|ammonia|e-527|ins no.527|ins-527",222,CHEMBL1160819,missing,QGZKDVFQNNGYKY-UHFFFAOYSA-N,chembl,N,missing,0
508,bacampicillin|bacampicillin,441397,CHEMBL1583,missing,PFOLLRNADZZWEX-FFGRCDKISA-N,both,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,0
509,phentolamine|phentolamine,5775,CHEMBL597,missing,MRBDMNSDAVCSSF-UHFFFAOYSA-N,both,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,0
510,diphemanil|diphemanil,6127,CHEMBL1201340,missing,LCTZPQRFOZKZNK-UHFFFAOYSA-N,both,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,1,0
511,chemform|gerox|nsc-14083|streptomycin|strepcen,19649,CHEMBL372795,missing,UCSJYZPVAKXKNQ-HZYVHMACSA-N,both,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0,0
512,triparanol|triparanol,6536,CHEMBL187709,missing,SYHDSBBKRLVLFF-UHFFFAOYSA-N,chembl,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,missing,1
513,baxan|bl-s578|cefadroxil|cefadroxil monohydrate|cefadroxil/cefadroxil hemihydrate|cefadrops|cefadroxil|cefadroxil/cefadroxil hemihydrate|cefatabs|duricef|mjf 11567-3|mjf-11567-3|ultracef,47965,CHEMBL1644,missing,BOEGTKLJZSQCCD-UEKVPHQBSA-N,both,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1,0
514,d 7093|mesna|mesnex,598,CHEMBL1098319,missing,ZNEWHQLOPFWXOF-UHFFFAOYSA-N,both,O=S(=O)(O)CCS,0,0
515,cefsulodin,656575,CHEMBL3351077,missing,SYLKGLMBLAAGSC-QLVMHMETSA-N,chembl,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1,missing,0
516,glycerol phenylbutyrate|hpn-100|hpn100|ravicti,10482134,CHEMBL2105745,missing,ZSDBFLMJVAGKOU-UHFFFAOYSA-N,both,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,0,0
517,bromazepam|bromazepam civ|lexotan|lectopam|nsc-140669|ro 5-3350|ro-5-3350,2441,CHEMBL277062,missing,VMIYHDSEFNYJSL-UHFFFAOYSA-N,both,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,0,0
518,ikorel|nicorandil|sg-75,47528,CHEMBL284906,missing,LBHIOVVIQHSOQN-UHFFFAOYSA-N,both,O=C(NCCO[N+](=O)[O-])c1cccnc1,0,0
