,chembl_id,chembl_withdrawn,dataset,drugbank_id,drugbank_withdrawn,inchi_key,name,pubchem_cid,smiles,withdrawn_chembl_+,withdrawn_drugbank_+,withdrawn_label,CHEMBLID,Toxicity type
1332,CHEMBL70,0,both,missing,0,BQJCRHHNABKAKU-KBQPJGBKSA-N,"avinza|depodur|hydromorphone hydrochloride impurity, morphine-|ids-nm-009|infumorph|kadian|morphine|morphine|n02aa01",5288826,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.0,0.0,0,,Safe
643,CHEMBL285802,0,both,missing,1,HDOZVRUNCMBHFH-UHFFFAOYSA-N,zoleptil 100|zoleptil 25|zoleptil 50|zotepine,5736,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0.0,1.0,0,,Safe
806,CHEMBL94454,0,both,missing,0,PVLJETXTTWAYEW-UHFFFAOYSA-N,mizolastine|mizollen,65906,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0.0,0.0,0,,Safe
145,CHEMBL1201210,0,both,missing,0,UVOIBTBFPOZKGP-UHFFFAOYSA-N,cb 1678|cb-1678|dorevan|dorevane|indorm|largon|propiomazine|propavan|wy-1359,4940,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,0.0,0.0,0,,Safe
1635,CHEMBL1421,0,both,missing,0,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,bms-354825|bms-354825 hydrate|bms-354825-03|dasatinib|dasatinib hydrate|dasatinib monohydrate|sprycel,3062316,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.0,0.0,0,,Safe
2341,CHEMBL2042122,missing,drugbank,DB09151,0,VVECGOCJFKTUAX-HUYCHCPVSA-N,Flutemetamol (18F),15950376.0,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,0.0,0.0,0,,Safe
1017,CHEMBL70927,0,both,missing,0,TZXKOCQBRNJULO-UHFFFAOYSA-N,apo-066|apo-66|cp-20|cp20|deferiprone|dn-180-01-af|dn-18001af|ferriprox|l-1|l1|pl-1|pl1,2972,Cc1c(O)c(=O)ccn1C,0.0,0.0,0,,Safe
2273,CHEMBL114655,missing,drugbank,DB06152,0,PTGXAUBQBSGPKF-UHFFFAOYSA-N,Nylidrin,4567.0,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,0.0,0.0,0,,Safe
162,CHEMBL1200733,0,both,missing,0,DPYMFVXJLLWWEU-UHFFFAOYSA-N,desflurane|i-653|suprane,42113,FC(F)OC(F)C(F)(F)F,0.0,0.0,0,,Safe
2245,CHEMBL31634,missing,drugbank,DB03312,0,ODZBBRURCPAEIQ-PIXDULNESA-N,Brivudine,446727.0,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O,0.0,0.0,0,,Safe
1374,CHEMBL282575,0,both,missing,0,UYIFTLBWAOGQBI-BZDYCCQFSA-N,benzestrofol|benzogynestryl|benztrone|beta-estradiol benzoate|difolliculin|estradiol benzoate|estradiol monobenzoate|estradiol benzoate|follidrin|oestradiol benzoate|progynon b oleoso,222757,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0,0.0,0,,Safe
1644,CHEMBL3707348,0,both,missing,0,WDENQIQQYWYTPO-IBGZPJMESA-N,acalabrutinib|acp-196|calquence,71226662,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,0.0,0.0,0,,Safe
2103,CHEMBL527,0,both,missing,0,QYSPLQLAKJAUJT-UHFFFAOYSA-N,"brexidol|cp-16,171|cp-16171|feldene 20|feldene p|flamatrol|feldene|kentene|larapam|nsc-666076|piroflam 10|piroflam 20|piroxicam|pirozip 10|pirozip 20",54676228,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.0,0.0,0,,Safe
1417,CHEMBL1770248,0,both,missing,0,MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin|pf-04971729|pf-04971729-00|pf04971729|steglatro,44814423,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,0.0,0.0,0,,Safe
2035,CHEMBL443605,0,both,missing,0,WFJIVOKAWHGMBH-UHFFFAOYSA-N,hexylresorcinol|hexylresorcinol|sucrets,3610,CCCCCCc1ccc(O)cc1O,0.0,0.0,0,,Safe
486,CHEMBL127516,1,both,missing,1,IUWVALYLNVXWKX-UHFFFAOYSA-N,butamben|butyl aminobenzoate|butesin,2482,CCCCOC(=O)c1ccc(N)cc1,1.0,1.0,1,CHEMBL127516,toxic_dermis
2392,CHEMBL2096635,missing,drugbank,DB09513,0,XSQUKJJJFZCRTK-NJFSPNSNSA-N,Urea C-14,11457650.0,N[14C](N)=O,0.0,0.0,0,,Safe
1554,CHEMBL158,0,both,missing,0,WZPBZJONDBGPKJ-VEHQQRBSSA-N,aztreonam|azactam|cayston|nsc-646279|so 26776|sq 26776|sq-26776,5742832,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.0,0.0,0,,Safe
2548,CHEMBL3616752,missing,drugbank,DB13928,0,DLSWIYLPEUIQAV-CCUURXOWSA-N,Semaglutide,56843331.0,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,0.0,0.0,0,,Safe
2026,CHEMBL1274,0,both,missing,0,XWXYUMMDTVBTOU-UHFFFAOYSA-N,anadron|nilutamide|nilandron|ru 23908|ru-23908,4493,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.0,0.0,0,,Safe
1174,CHEMBL1652,0,both,missing,0,OMHBPUNFVFNHJK-UHFFFAOYSA-P,ambenonium|ambenonium,2131,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0.0,0.0,0,,Safe
379,CHEMBL152,0,both,missing,0,VWFCHDSQECPREK-LURJTMIESA-N,cidofovir|gs-0504|vistide,60613,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0.0,0.0,0,,Safe
2476,CHEMBL1201362,missing,drugbank,DB11750,0,FCSHDIVRCWTZOX-DVTGEIKXSA-N,Clobetasol,5311051.0,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.0,0.0,0,,Safe
1183,CHEMBL408,1,both,missing,1,GXPHKUHSUJUWKP-UHFFFAOYSA-N,ci-991|cs-045|gr-92132x|gr92132x|prelay|romozin|rezulin|troglitazone,5591,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1.0,1.0,1,CHEMBL408,toxic_hepa
2604,CHEMBL2021424,missing,drugbank,DB14499,0,OTYBMLCTZGSZBG-UHFFFAOYSA-L,Potassium sulfate,24507.0,[K+].[K+].[O-]S([O-])(=O)=O,0.0,0.0,0,,Safe
2677,,,withdrawn,missing,,YYPNLXNMXQFMHG-GSEHKNNPSA-N,Althesin,24732,CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C.CC(=O)OCC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C,,,1,,toxic_hepa
39,CHEMBL1200692,0,chembl,missing,missing,UQGKUQLKSCSZGY-UHFFFAOYSA-N,benicar|cs-866|olmesartan medoxomil|olmetec,130881,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,0.0,0,,Safe
712,CHEMBL2105487,0,chembl,missing,missing,NINIDFKCEFEMDL-UHFFFAOYSA-N,"acnaveen|acnil|bensulfoid|cuticura|dome-acne|eskamel|liquamat|meted|nsc-403664|sulfur|sulfur compounds|sulfur precipitated|sulfur, pharmaceutical|sulfur, precipitated|sulfur, sublimed|sastid|sulfur soap",5362487,[S],0.0,0.0,0,,Safe
1373,CHEMBL1200922,0,both,missing,0,LEROTMJVBFSIMP-UHFFFAOYSA-N,dormate|mebutamate|w-583,6151,CCC(C)C(C)(COC(N)=O)COC(N)=O,0.0,0.0,0,,Safe
1625,CHEMBL167150,0,chembl,missing,missing,NFACJZMKEDPNKN-UHFFFAOYSA-N,bayer l 1359|bilarcil|detf|metrifonate|metriphonate|trichlorfon,5853,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.0,0.0,0,,Safe
2592,CHEMBL2373108,missing,drugbank,DB14194,0,BOXSVZNGTQTENJ-UHFFFAOYSA-L,Zinc dibutyldithiocarbamate,8684.0,[Zn++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S,0.0,0.0,0,,Safe
1070,CHEMBL434394,0,both,missing,0,KOHIRBRYDXPAMZ-UHFFFAOYSA-N,"hypoloc|nebilet|nebivolol|r-65824|r65,824",71301,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,0.0,0.0,0,,Safe
1648,CHEMBL509924,0,both,missing,1,OGPWIDANBSLJPC-RFPWEZLHSA-N,diflucortolone|diflucortolone valerate|nerisone|nerisone fte|temetex,11954369,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0.0,1.0,0,,Safe
924,CHEMBL1201109,0,both,missing,0,WBGKWQHBNHJJPZ-LECWWXJVSA-N,d-2083|d2083|desonate|desonide|desonate|desowen|tridesilon|verdeso,5311066,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.0,0,,Safe
2612,CHEMBL1200690,missing,drugbank,DB14642,0,BJFIDCADFRDPIO-DZCXQCEKSA-N,Lypressin,644076.0,[H]N([H])C(=O)C[C@]1([H])NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC1=O)C(=O)N1CCC[C@H]1C(=O)NC([H])(CCCCN)C(=O)NCC(N)=O,0.0,0.0,0,,Safe
895,CHEMBL1734,0,both,missing,0,FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin|solifenacin|vesicare,154059,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0.0,0.0,0,,Safe
414,CHEMBL709,0,both,missing,0,WNMJYKCGWZFFKR-UHFFFAOYSA-N,alfuzosin|alfuzosin|uroxatral,2092,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.0,0.0,0,,Safe
2512,CHEMBL1620875,missing,drugbank,DB13216,0,IDCHQQSVJAAUQQ-UHFFFAOYSA-N,Oxolamine,13738.0,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,0.0,0.0,1,CHEMBL1620875,toxic_neuro
1136,CHEMBL1521,0,both,missing,0,HUNXMJYCHXQEGX-UHFFFAOYSA-N,"cl 284,846|cl-284846|l-846|l846|ljc 10846|ljc-10846|skp-1041|sonata|zal-846|zaleplon|zaleplon civ",5719,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.0,0.0,0,,Safe
1696,CHEMBL1201244,0,both,missing,0,YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,441290,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,0.0,0.0,0,,Safe
1880,CHEMBL1199080,0,both,missing,0,AAQOQKQBGPPFNS-UHFFFAOYSA-N,bretylium,2431,CC[N+](C)(C)Cc1ccccc1Br,0.0,0.0,0,,Safe
1225,CHEMBL1628385,0,both,missing,0,WHRVRSCEWKLAHX-LQDWTQKMSA-N,bicillin|cilicaine syringe|depocillin|e707|procaine benzylpenicillin,5903,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0,0.0,0,,Safe
1222,CHEMBL115,0,both,missing,0,CBVCZFGXHXORBI-PXQQMZJSSA-N,crixivan|crixivan|indinavir|indinavir monohydrate|indinavir system suitability|indinavir|l-735524|mk-639,5362440,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.0,0.0,0,,Safe
1824,CHEMBL61593,0,both,missing,0,BOCUKUHCLICSIY-UHFFFAOYSA-N,35483|anhydron|cyclothiazide|fluidil,2910,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0.0,0.0,0,,Safe
440,CHEMBL1208642,0,both,missing,0,DHCDFWKWKRSZHF-UHFFFAOYSA-N,thiosulfate|thiosulfate,1085,O=S(=O)(O)S,0.0,0.0,0,,Safe
477,CHEMBL691,0,both,missing,0,BFPYWIDHMRZLRN-SLHNCBLASA-N,ethinyl estradiol|ethinylestradiol|ethinyloestradiol|enovid|enovid-e|estinyl|ethinyl estradiol|ethynylestradiol|etinestryl|feminone|follicoral|ginestrene|lynoral|nsc-10973|norinyl|ovulen|ovulen-21|ovulen-28,5991,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0.0,0.0,1,CHEMBL691,toxic_systemic
953,CHEMBL1201302,0,chembl,missing,missing,VQODGRNSFPNSQE-CXSFZGCWSA-N,dexamethasone phosphoric acid|dexamethasone phosphate,9400,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,0.0,0.0,0,,Safe
2457,CHEMBL111654,missing,drugbank,DB11496,0,YXIWHUQXZSMYRE-UHFFFAOYSA-N,2-mercaptobenzothiazole,8997.0,S=C1NC2=C(S1)C=CC=C2,0.0,0.0,0,,Safe
2286,CHEMBL517427,missing,drugbank,DB06712,0,FAIIFDPAEUKBEP-UHFFFAOYSA-N,Nilvadipine,4494.0,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,0.0,0.0,0,,Safe
1098,CHEMBL671,0,both,missing,0,FOCVUCIESVLUNU-UHFFFAOYSA-N,nsc-6396|tepadina|thiotepa|thioplex|thiotepa,5453,S=P(N1CC1)(N1CC1)N1CC1,0.0,0.0,0,,Safe
2108,CHEMBL1200969,0,both,missing,0,JWJOTENAMICLJG-QWBYCMEYSA-N,avodart|dutasteride|gg-745|gi 198745|gi-198745,6918296,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,0.0,0.0,0,,Safe
2349,CHEMBL1730601,missing,drugbank,DB09257,0,ZPLQIPFOCGIIHV-UHFFFAOYSA-N,Gimeracil,54679224.0,OC1=CC(=O)NC=C1Cl,0.0,0.0,0,,Safe
2598,CHEMBL1530581,missing,drugbank,DB14202,0,MHKLKWCYGIBEQF-UHFFFAOYSA-N,Morpholinylmercaptobenzothiazole,7619.0,C1CN(CCO1)SC1=NC2=CC=CC=C2S1,0.0,0.0,0,,Safe
2413,CHEMBL1182210,missing,drugbank,DB11125,0,SIYLLGKDQZGJHK-UHFFFAOYSA-N,Benzethonium,2335.0,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,0.0,0.0,0,,Safe
125,CHEMBL457299,0,chembl,missing,missing,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol|ethylene glycol|macrogol",174,OCCO,0.0,0.0,0,,Safe
1051,CHEMBL1232131,0,chembl,missing,missing,IKQCSJBQLWJEPU-UHFFFAOYSA-N,,17507,O=S(=O)(O)c1cc(O)ccc1O,0.0,0.0,0,,Safe
2621,CHEMBL3545253,missing,drugbank,DB14914,0,GETAAWDSFUCLBS-SJPDSGJFSA-N,Flortaucipir F-18,70957463.0,[18F]C1=CC=C(C=N1)C1=CC=C2C(NC3=C2C=NC=C3)=C1,0.0,0.0,0,,Safe
1560,CHEMBL1614,0,both,missing,0,OBATZBGFDSVCJD-LALPQLPRSA-N,cedilanid-d|desacetyl-lanatoside c|deslanoside|deslanoside,28620,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@H]5C[C@@H](O)[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]6(O)[C@@H]5CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,0.0,0.0,0,,Safe
964,CHEMBL57,0,both,missing,0,NQDJXKOVJZTUJA-UHFFFAOYSA-N,birg 0587|birg-0587|nevirapine|nevirapine anhydrous|nsc-641530|viramune xr|viramune,4463,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0.0,0.0,0,,Safe
391,CHEMBL3,0,both,missing,0,SNICXCGAKADSCV-JTQLQIEISA-N,habitrol|nicabate|nicoderm cq|nicopass|nicopatch|nicorette invisi|nicotine|nicotinell classic|nicotinell support|nicotinell tts 10|nicotinell tts 20|nicotinell tts 30|niquitin|niquitin clr|niquitin minis cherry|niquitin minis mint|niquitin minis orange|niquitin mint|niquitin pre-quit|niquitin strips mint|nicoderm|nicotine|nicotrol|nicotrol inhaler|nicotrol ns|prostep|stoppers|stubit,89594,CN1CCC[C@H]1c1cccnc1,0.0,0.0,0,,Safe
1791,CHEMBL12713,1,both,missing,1,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,lu 23-174|lu-23-174|sertindole|serlect,60149,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1.0,1.0,1,CHEMBL12713,toxic_cardio
220,CHEMBL498847,0,both,missing,0,KPQZUUQMTUIKBP-UHFFFAOYSA-N,deprozolã¢â¿¿â¢|flagentylã¢â¿¿â¢|pm-185184|rp 14539|rp-14539|secnidazole|solosec|sym-1219|sabimaã¢â¿¿â¢|secnolã¢â¿¿â¢,71815,Cc1ncc([N+](=O)[O-])n1CC(C)O,0.0,0.0,0,,Safe
1231,CHEMBL3707313,0,both,missing,0,MFBCDACCJCDGBA-UHFFFAOYSA-N,aklief|cd-5789|cd5789|trifarotene,11518241,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,0.0,0.0,0,,Safe
17,CHEMBL1152,0,both,missing,0,LRJOMUJRLNCICJ-JZYPGELDSA-N,econopred|flo-pred|meticortelone|nsc-10966|omnipred|pred forte|pred fte|pred mild|prednisolone 21-acetate|prednisolone acetate|prednisolone acetate|sterane|ultracortenol,5834,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.0,0,,Safe
58,CHEMBL526,0,both,missing,0,OLBCVFGFOZPWHH-UHFFFAOYSA-N,"disoprofol|diprivan|disoprivan|ici 35,868|ici 35-868|ici-35868|ici35,868|nsc-5105|propofol|rapinovet",4943,CC(C)c1cccc(C(C)C)c1O,0.0,0.0,0,,Safe
1687,CHEMBL1418176,1,chembl,missing,missing,XWALNWXLMVGSFR-HLXURNFRSA-N,dianabol|metandienone|methandienone|methandrostenolone,6300,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.0,1.0,1,CHEMBL1418176,toxic_systemic
1463,CHEMBL1200989,0,chembl,missing,missing,DJHCCTTVDRAMEH-DUUJBDRPSA-N,"alclometasone|alclometasone 17,21-dipropionate|alclometasone dipropionate|aclovate|modrasone|sch 22219|sch-22219",636374,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,0.0,0.0,0,,Safe
2090,CHEMBL1697838,0,both,missing,0,QFWPJPIVLCBXFJ-UHFFFAOYSA-N,glymidine|gondafon|redul,9565,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,0.0,0.0,0,,Safe
411,CHEMBL1616046,0,chembl,missing,missing,QWPPOHNGKGFGJK-UHFFFAOYSA-N,hypochlorous acid,24341,OCl,0.0,0.0,0,,Safe
2325,CHEMBL190044,missing,drugbank,DB09089,0,LORDFXWUHHSAQU-UHFFFAOYSA-N,Trimebutine,5573.0,CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1,0.0,0.0,0,,Safe
1917,CHEMBL1200,0,both,missing,0,CMHHMUWAYWTMGS-UHFFFAOYSA-N,benoxinate|oxybuprocaine,4633,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0.0,0.0,0,,Safe
1516,CHEMBL1581,0,both,missing,0,IPVQLZZIHOAWMC-QXKUPLGCSA-N,mcn-a-2833|perindopril|perindopril|s-9490,107807,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.0,0.0,0,,Safe
838,CHEMBL1533,0,both,missing,0,RPLCPCMSCLEKRS-BPIQYHPVSA-N,aizea|cerazette|cerelle|desogestrel|desomono|feanolla|nacrez|org 2969|org-2969|zelleta,40973,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0.0,0.0,0,,Safe
2535,CHEMBL1705709,missing,drugbank,DB13381,0,MKWYFZFMAMBPQK-UHFFFAOYSA-J,Sodium feredetate,27461.0,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,0.0,0.0,0,,Safe
2331,CHEMBL313971,missing,drugbank,DB09120,0,YKPUWZUDDOIDPM-VURMDHGXSA-N,Zucapsaicin,1548942.0,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,0.0,0.0,0,,Safe
149,CHEMBL4101807,0,both,missing,0,FWCVZAQENIZVMY-UHFFFAOYSA-N,gbt-440|gbt440|gtx-011|oxbryta|voxelotor,71602803,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,0.0,0.0,0,,Safe
107,CHEMBL430,0,both,missing,0,ZRCVYEYHRGVLOC-HYARGMPZSA-N,gemifloxacin|gemifloxacin,9571107,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0.0,0.0,0,,Safe
2126,CHEMBL446143,missing,drugbank,DB00129,0,AHLPHDHHMVZTML-BYPYZUCNSA-N,Ornithine,6262.0,NCCC[C@H](N)C(O)=O,0.0,0.0,0,,Safe
2675,,,withdrawn,missing,,YYPNLXNMXQFMHG-GSEHKNNPSA-N,Althesin,24732,CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C.CC(=O)OCC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C,,,1,,toxic_cardio
1,CHEMBL666,0,both,missing,0,ZJAOAACCNHFJAH-UHFFFAOYSA-N,dihydroxyphosphinecarboxylic acid oxide|foscarnet|foscarnet|j05ad01,3415,O=C(O)P(=O)(O)O,0.0,0.0,0,,Safe
384,CHEMBL110691,1,chembl,missing,missing,QMBJSIBWORFWQT-DFXBJWIESA-N,chlormadinone|chlormadinone acetate|nsc-92338,9324,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,1.0,0,,Safe
530,CHEMBL315838,1,both,missing,1,PJWPNDMDCLXCOM-UHFFFAOYSA-N,encainide,48041,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,1.0,1.0,1,CHEMBL315838,toxic_cardio
588,CHEMBL1140,0,both,missing,0,DFPAKSUCGFBDDF-UHFFFAOYSA-N,freederm|niacinamide|niatin|nicam|nicobion|nicotinamide|nicotinic acid amide|nicotylamide|nsc-13128|nsc-27452|niacinamide|papulex,936,NC(=O)c1cccnc1,0.0,0.0,0,,Safe
775,CHEMBL441,0,both,missing,0,IUJDSEJGGMCXSG-UHFFFAOYSA-N,thiopental|thiopental ciii|thiopental,1244,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0.0,0.0,0,,Safe
453,CHEMBL511,0,both,missing,0,YECBIJXISLIIDS-UHFFFAOYSA-N,mepyramine|pyrilamine,4992,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.0,0.0,0,,Safe
2266,CHEMBL1200983,missing,drugbank,DB05260,0,CHPZKNULDCNCBW-UHFFFAOYSA-N,Gallium nitrate,61635.0,[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.0,0.0,0,,Safe
2700,CHEMBL1200952,,withdrawn,missing,,TWXDDNPPQUTEOV-FVGYRXGTSA-N,Methamphetamine Hydrocloride,66124,CC(CC1=CC=CC=C1)NC.Cl,,,1,CHEMBL1200952,toxic_systemic
2489,CHEMBL4297264,missing,drugbank,DB12537,0,SVUOLADPCWQTTE-UHFFFAOYSA-N,Benzodiazepine,134664.0,N1N=CC=CC2=CC=CC=C12,0.0,0.0,0,,Safe
2324,CHEMBL1740065,missing,drugbank,DB09088,1,FDMBBCOBEAVDAO-UHFFFAOYSA-N,Amylocaine,10767.0,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,1.0,1.0,0,,Safe
