,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
3545,CHEMBL3301622,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,Small molecule,MOL,True,2.7,2.0,1.69,2.79,,8.41,552.72,10.0,11.0,3.0,4.0,40.0,NEUTRAL,552.72,552.3536,2.0,1.0,121.11,0.43,N,9.0,CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,GYQYAJJFPNQOOW-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CCC1CC(C(C)C)C(CC2CCC(C3CCC(C4CCC(C)CC4)CC3)C(CC)C2)CC1CC1CCCCC1
3549,CHEMBL1909289,4.0,Racemic Mixture,False,False,False,False,Withdrawn,1965,Hepatotoxicity,Francia,Hepatotoxicity,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,Small molecule,MOL,False,4.71,3.0,2.04,4.69,4.68,,375.42,4.0,5.0,2.0,2.0,28.0,ACID,375.42,375.1471,0.0,0.0,75.63,0.44,N,8.0,CHEMBL1909289,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,BPOMPTVRBWXZBY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,1,0,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,CCCC(CC1CCC(C(C)C)CC1)C(C)C1CCC(C2CCCCC2)CC1
3552,CHEMBL1551,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,Small molecule,MOL,True,4.48,0.0,0.98,3.71,4.6,,392.58,3.0,4.0,3.0,3.0,28.0,ACID,392.58,392.2927,0.0,0.0,77.76,0.66,N,4.0,CHEMBL1551,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,RUDATBOHQWOJDD-UZVSRGJWSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CCC(C)C1CCC2C3C(C)CC4CC(C)CCC4(C)C3CCC12C
3553,CHEMBL88712,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,Small molecule,MOL,False,5.17,3.0,1.95,4.73,4.09,3.07,361.44,3.0,4.0,1.0,1.0,27.0,ACID,361.44,361.1678,1.0,1.0,59.42,0.66,N,6.0,CHEMBL88712,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,ZEYYDOLCHFETHQ-JOCHJYFZSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,CC(C)C(C1CCCC1)C1CCC(CCC2CCC3CCCCC3C2)CC1
3554,CHEMBL5,4.0,Achiral Molecule,False,True,False,False,Discontinued,None,None,None,None,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,Small molecule,MOL,True,1.42,2.0,-0.45,0.79,4.37,6.06,232.24,4.0,5.0,1.0,1.0,17.0,ACID,232.24,232.0848,0.0,0.0,72.19,0.85,N,2.0,CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCC1CC(C(C)C)C(C)C2CCC(C)CC12
3558,CHEMBL3137320,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,Small molecule,MOL,True,2.63,4.0,2.11,2.11,9.48,1.45,380.36,6.0,7.0,2.0,2.0,28.0,NEUTRAL,380.36,380.1197,0.0,0.0,88.49,0.56,N,2.0,CHEMBL3137320,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CC1CCC(C2CC3CC(C)CC4C(C)CCC(C34)C2C2CCCC2C)CC1
3560,CHEMBL1200979,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CC(C)(CO)[C@@H](O)C(=O)NCCCO,Small molecule,MOL,False,-1.14,0.0,-1.7,-1.7,12.69,,205.25,4.0,5.0,4.0,4.0,14.0,NEUTRAL,205.25,205.1314,0.0,0.0,89.79,0.41,N,6.0,CHEMBL1200979,CC(C)(CO)[C@@H](O)C(=O)NCCCO,SNPLKNRPJHDVJA-ZETCQYMHSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)(CO)[C@@H](O)C(=O)NCCCO,CCCCCC(C)C(C)C(C)(C)CC
3562,CHEMBL70418,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,Small molecule,MOL,True,3.37,2.0,0.97,2.55,5.82,,300.75,2.0,4.0,0.0,0.0,21.0,ACID,300.75,300.0666,0.0,0.0,40.62,0.76,N,1.0,CHEMBL70418,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CXOXHMZGEKVPMT-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CC1CCC2C(C)C(C)CC(C)C(C3CCCCC3)C2C1
3563,CHEMBL1527608,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,Small molecule,MOL,False,-1.19,2.0,-0.49,-0.49,,,266.26,8.0,8.0,0.0,0.0,19.0,NEUTRAL,266.26,266.1015,0.0,0.0,80.28,0.68,N,2.0,CHEMBL1527608,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,HWXIGFIVGWUZAO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC1C(C)C(C)C2C(CC3CCCC3)CCC2C1C
3566,CHEMBL66092,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,Small molecule,MOL,False,3.56,3.0,0.3,2.55,5.02,,356.81,4.0,5.0,1.0,1.0,25.0,ACID,356.81,356.0928,0.0,0.0,62.54,0.78,N,3.0,CHEMBL66092,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,GKWPCEFFIHSJOE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCC(C1CCCCC1)C(C)C1C(C)C(C)C2CCCC(C)C2C1C
3568,CHEMBL1372,4.0,Single Stereoisomer,False,False,False,False,Prescription Only,None,None,None,None,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,Small molecule,MOL,True,-3.88,0.0,-16.6,-10.11,1.44,9.61,612.64,12.0,18.0,10.0,12.0,40.0,ZWITTERION,612.64,612.152,3.0,3.0,317.64,0.04,N,21.0,CHEMBL1372,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,YPZRWBKMTBYPTK-BJDJZHNGSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,CC(C)CCC(C)C(CCCCC(CC(C)CCC(C)C(C)C)C(C)CCC(C)C)CC(C)CCC(C)C(C)C
3569,CHEMBL796,4.0,Racemic Mixture,False,True,False,True,Prescription Only,None,None,None,None,COC(=O)C(c1ccccc1)C1CCCCN1,Small molecule,MOL,True,2.09,1.0,0.57,2.25,,9.09,233.31,3.0,3.0,1.0,1.0,17.0,BASE,233.31,233.1416,0.0,0.0,38.33,0.81,Y,3.0,CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,DUGOZIWVEXMGBE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COC(=O)C(c1ccccc1)C1CCCCN1,CCC(C)C(C1CCCCC1)C1CCCCC1
3575,CHEMBL905,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,Small molecule,MOL,True,1.91,3.0,-0.37,1.77,,9.56,269.35,4.0,5.0,1.0,1.0,20.0,BASE,269.35,269.164,0.0,0.0,49.74,0.77,N,5.0,CHEMBL905,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,ULFRLSNUDGIQQP-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,CC(C)CCC1CCC2CCC(CC3CCCC3)CC12
3578,CHEMBL1371,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,O=c1[nH]c2cc(Cl)ccc2o1,Small molecule,MOL,True,1.77,2.0,1.93,1.94,9.39,,169.57,2.0,3.0,1.0,1.0,11.0,NEUTRAL,169.57,168.9931,0.0,0.0,46.0,0.65,Y,0.0,CHEMBL1371,O=c1[nH]c2cc(Cl)ccc2o1,TZFWDZFKRBELIQ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=c1[nH]c2cc(Cl)ccc2o1,CC1CCC2CC(C)CC2C1
3579,CHEMBL285802,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,Small molecule,MOL,True,4.88,2.0,2.98,4.51,,8.92,331.87,3.0,2.0,0.0,0.0,22.0,BASE,331.87,331.0798,0.0,0.0,12.47,0.79,N,4.0,CHEMBL285802,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,HDOZVRUNCMBHFH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CC(C)CCCC1CC2CCCCC2CC2CCC(C)CC12
3580,CHEMBL3137309,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,Small molecule,MOL,True,8.66,5.0,6.88,6.76,4.18,7.96,868.46,11.0,14.0,3.0,3.0,61.0,ACID,868.46,867.3181,3.0,3.0,172.03,0.08,N,13.0,CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,LQBVNQSMGBZMKD-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,CC1CCC(C2CC(C)(C)CCC2CC2CCC(C3CCC(C(C)CC(C)(C)C4CCC(CCC5CCCCC5)C(C(C)C)C4)C(CC4CCC5CCCC5C4)C3)CC2)CC1
3582,CHEMBL4297606,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,COc1ccc(-c2cc(=O)c3c(OC)cc(OCC(=O)O)cc3o2)cc1OC,Small molecule,MOL,False,2.95,3.0,-1.68,1.81,2.79,,386.36,7.0,8.0,1.0,1.0,28.0,ACID,386.36,386.1002,0.0,0.0,104.43,0.66,N,7.0,CHEMBL4297606,COc1ccc(-c2cc(=O)c3c(OC)cc(OCC(=O)O)cc3o2)cc1OC,BCPQOBQIVJZOFL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc(-c2cc(=O)c3c(OC)cc(OCC(=O)O)cc3o2)cc1OC,CCC1CCC(C2CC(C)C3C(CC)CC(CCC(C)C)CC3C2)CC1CC
3584,CHEMBL399510,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,Small molecule,MOL,False,2.11,1.0,-0.09,1.56,,9.04,344.25,4.0,5.0,2.0,3.0,20.0,BASE,344.25,343.0895,0.0,0.0,67.59,0.74,N,7.0,CHEMBL399510,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,GIYAQDDTCWHPPL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,CCC(CC)CCCC(C)C1CC(C)C(C)CC1CC
3588,CHEMBL553204,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,Small molecule,MOL,False,0.07,3.0,0.32,0.81,7.07,,676.67,15.0,15.0,8.0,8.0,48.0,NEUTRAL,676.67,676.2367,3.0,3.0,238.2,0.14,N,9.0,CHEMBL553204,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,TZJALUIVHRYQQB-XLRXWWTNSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,CCC1CCC(C2CC3C(CCC(C)C)C(CC4CC(CC)C(C)C(C)C4C)CC(C)C3C(C)C2CC2CC(C)C(C)C(C)C2C)CC1
3590,CHEMBL412873,4.0,Single Stereoisomer,False,False,False,False,Withdrawn,None,None,United States,None,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,Small molecule,MOL,False,2.35,0.0,0.04,2.03,,9.16,234.39,2.0,2.0,0.0,0.0,17.0,BASE,234.39,234.2096,0.0,0.0,6.48,0.63,Y,0.0,CHEMBL412873,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,SLRCCWJSBJZJBV-TUVASFSCSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,0.0,,1,0,0,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,C1CCC2C(C1)CC1CC2CC2CCCCC21
3600,CHEMBL1201248,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,Small molecule,MOL,True,8.07,4.0,-0.96,-0.96,,,929.16,12.0,14.0,0.0,0.0,67.0,NEUTRAL,929.16,928.5074,3.0,3.0,126.44,0.04,N,24.0,CHEMBL1201248,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,YXSLJKQTIDHPOT-LJCJQEJUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,CCC1CCC(CC2C3CC(CC)C(CC)CC3CCC2(C)CCC(C)CCCCCCCC(C)CCC2(C)CCC3CC(CC)C(CC)CC3C2CC2CCC(CC)C(CC)C2)CC1CC
3601,CHEMBL3261331,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,Small molecule,MOL,True,2.1,3.0,1.41,2.97,5.65,,435.23,8.0,10.0,2.0,2.0,29.0,ACID,435.23,434.0297,0.0,0.0,146.52,0.64,N,4.0,CHEMBL3261331,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,FDBYIYFVSAHJLY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,CCC1CC(C2CC(C)C(CC3CCC(C)C(C(C)C)C3)C(C)C2)C(C)CC1C
3605,CHEMBL25105,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,Small molecule,MOL,True,3.27,2.0,-2.06,2.77,,12.13,354.45,4.0,6.0,4.0,6.0,26.0,BASE,354.45,354.2056,1.0,0.0,118.2,0.28,N,11.0,CHEMBL25105,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,OQLKNTOKMBVBKV-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,CC(C)C1CCC(CCCCCCCCC2CCC(C(C)C)CC2)CC1
3611,CHEMBL314437,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CCC1(c2cccc(O)c2)CCCCN(C)C1,Small molecule,MOL,True,3.16,1.0,1.55,3.07,10.23,9.16,233.35,2.0,2.0,1.0,1.0,17.0,BASE,233.35,233.178,0.0,0.0,23.47,0.85,N,2.0,CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,JLICHNCFTLFZJN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCC1(c2cccc(O)c2)CCCCN(C)C1,CCC1(C2CCCC(C)C2)CCCCC(C)C1
3612,CHEMBL1425,4.0,Achiral Molecule,True,True,False,False,Prescription Only,None,None,None,None,Sc1ncnc2nc[nH]c12,Small molecule,MOL,True,0.64,2.0,0.11,0.35,7.51,2.19,152.18,4.0,4.0,2.0,1.0,10.0,NEUTRAL,152.18,152.0157,0.0,0.0,54.46,0.43,N,0.0,CHEMBL1425,Sc1ncnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Sc1ncnc2nc[nH]c12,CC1CCCC2CCCC12
3618,CHEMBL1597,4.0,Racemic Mixture,False,False,True,False,Prescription Only,None,None,None,None,OCC(S)CS,Small molecule,MOL,True,0.21,0.0,0.21,0.21,9.58,,124.23,3.0,1.0,3.0,1.0,6.0,NEUTRAL,124.23,124.0017,0.0,0.0,20.23,0.45,Y,2.0,CHEMBL1597,OCC(S)CS,WQABCVAJNWAXTE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,OCC(S)CS,CCC(C)CC
3619,CHEMBL185073,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,Small molecule,MOL,True,6.11,0.0,-3.27,-3.27,,,572.88,4.0,6.0,0.0,0.0,41.0,NEUTRAL,572.88,572.4542,2.0,2.0,52.6,0.3,N,4.0,CHEMBL185073,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-XGHATYIMSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,CC(C)CC1CC2CCC3C(CCC4(C)C3CC(C3(C)CCCCC3)C4CC(C)C)C2(C)CC1C1(C)CCCCC1
3620,CHEMBL1329455,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,Small molecule,MOL,True,0.09,1.0,-1.03,-1.02,7.99,,242.24,6.0,8.0,0.0,0.0,17.0,NEUTRAL,242.24,242.1015,0.0,0.0,82.78,0.7,N,3.0,CHEMBL1329455,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,XLFWDASMENKTKL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCCC(C)CC1CCC(C2CCCCC2)C1
3625,CHEMBL627,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,Small molecule,MOL,False,4.18,2.0,3.69,3.69,,4.43,293.41,1.0,2.0,0.0,0.0,22.0,NEUTRAL,293.41,293.178,0.0,0.0,23.06,0.61,N,3.0,CHEMBL627,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,ZPMKQFOGINQDAM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,CC(C)(C)CCCC1C2CCCCC2CCC2CCCCC21
3626,CHEMBL472,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Small molecule,MOL,True,3.64,2.0,2.85,3.79,4.32,,494.01,5.0,8.0,3.0,3.0,33.0,ACID,494.01,493.1438,0.0,0.0,113.6,0.52,N,8.0,CHEMBL472,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC1CCC(C)CC1C(C)CCCC1CCC(C(C)(C)CC(C)CC2CCCCC2)CC1
3627,CHEMBL782,4.0,Achiral Molecule,False,True,True,False,Prescription Only,None,None,None,None,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,Small molecule,MOL,True,1.78,1.0,1.36,2.3,4.33,,270.35,3.0,5.0,2.0,2.0,18.0,ACID,270.35,270.1038,0.0,0.0,75.27,0.8,N,5.0,CHEMBL782,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,CCCCCC(C)CC(C)(C)C1CCC(C)CC1
3629,CHEMBL1522,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,Small molecule,MOL,True,1.57,2.0,0.59,0.52,8.04,6.86,388.82,7.0,9.0,0.0,0.0,27.0,NEUTRAL,388.82,388.1051,0.0,0.0,91.76,0.77,N,2.0,CHEMBL1522,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GBBSUAFBMRNDJC-INIZCTEOSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC1CCC(C(C)CC2C3CCCCC3C(C)C2C2CCC(C)CC2)CC1
