,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3
2680,CHEMBL1200737,4.0,Single Stereoisomer,False,False,True,False,Discontinued,None,None,None,None,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,Small molecule,MOL,False,10.61,0,10.14,8.11,1.86,,734.05,8,9,0,0,50,ACID,734.05,733.5622,2,2,111.19,0.03,N,38,CHEMBL1200737,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,KILNVBDSWZSGLL-KXQOOQHDSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2686,CHEMBL259209,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Small molecule,MOL,True,1.77,1,-0.91,1.42,,9.83,246.35,2,3,1,2,18,BASE,246.35,246.1732,0,0,46.33,0.86,N,5,CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,toxic_psyche,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2688,CHEMBL717,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Small molecule,MOL,True,4.66,0,4.13,4.13,,,386.53,4,4,0,0,28,NEUTRAL,386.53,386.2457,0,0,60.44,0.65,N,2,CHEMBL717,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,PSGAAPLEWMOORI-PEINSRQWSA-N,toxic_carcinogenic+toxic_cardio+toxic_muscoskelet+toxic_neuro+toxic_respiratory+toxic_teratogen+toxic_vascular,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2692,CHEMBL1349,4.0,Single Stereoisomer,True,True,False,False,Prescription Only,None,None,None,None,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,Small molecule,MOL,True,-0.80,2,-0.40,-0.06,11.99,7.48,324.34,9,10,3,5,23,NEUTRAL,324.34,324.1546,0,0,151.14,0.44,N,7,CHEMBL1349,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,HDOVUKNUBWVHOX-QMMMGPOBSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2696,CHEMBL1089221,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1993,Hepatotoxicity,Spain,Hepatotoxicity,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,Small molecule,MOL,False,2.55,3,-0.26,3.06,3.66,,282.30,4,5,1,1,21,ACID,282.30,282.1004,0,0,64.35,0.78,N,5,CHEMBL1089221,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BYFMCKSPFYVMOU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,0,1
2701,CHEMBL203125,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,O=CN(O)CCCP(=O)(O)O,Small molecule,MOL,False,-0.60,0,-4.60,-2.21,1.81,,183.10,3,6,3,3,11,ACID,183.10,183.0297,0,0,98.07,0.23,N,5,CHEMBL203125,O=CN(O)CCCP(=O)(O)O,GJXWDTUCERCKIX-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2702,CHEMBL1556,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Small molecule,MOL,False,-2.27,2,-2.49,-2.48,8.93,0.58,268.23,8,9,4,4,19,NEUTRAL,268.23,268.0808,0,0,133.49,0.48,N,2,CHEMBL1556,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,UGQMRVRMYYASKQ-KQYNXXCUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2705,CHEMBL1129,4.0,Single Stereoisomer,False,True,False,True,Prescription Only,None,None,None,None,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,Small molecule,MOL,True,-0.80,1,-0.79,-0.75,8.50,,296.20,6,7,3,3,20,NEUTRAL,296.20,296.0620,0,0,104.55,0.66,N,2,CHEMBL1129,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2706,CHEMBL195560,3.0,Unknown,False,False,False,False,Unknown,None,None,None,None,Oc1ccc(C2=COc3cc(O)ccc3C2)cc1,Small molecule,MOL,False,3.07,2,3.21,3.22,9.03,,240.26,3,3,2,2,18,NEUTRAL,240.26,240.0786,0,0,49.69,0.80,N,1,CHEMBL195560,Oc1ccc(C2=COc3cc(O)ccc3C2)cc1,QCNUDDPWPNUALZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2707,CHEMBL1330792,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,Small molecule,MOL,True,,,,,,,275.09,,,,,,,275.09,274.9775,,,,,,,CHEMBL1330792,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,ODFJOVXVLFUVNQ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2710,CHEMBL4,4.0,Racemic Mixture,False,True,True,True,Prescription Only,None,None,None,None,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,Small molecule,MOL,True,1.54,2,-0.47,0.51,5.29,6.16,361.37,6,7,1,1,26,ACID,361.37,361.1438,0,0,75.01,0.87,N,2,CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,toxic_muscoskelet+toxic_neuro,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2714,CHEMBL286398,3.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CC(O)CO,Small molecule,MOL,False,-0.64,0,-0.79,-0.79,,,76.09,2,2,2,2,5,NEUTRAL,76.09,76.0524,0,0,40.46,0.44,Y,1,CHEMBL286398,CC(O)CO,DNIAPMSPPWPWGF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2719,CHEMBL218650,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,Small molecule,MOL,True,4.97,3,6.14,6.14,,5.51,534.49,9,10,0,0,38,NEUTRAL,534.49,534.1726,1,1,101.12,0.30,N,8,CHEMBL218650,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,XDAOLTSRNUSPPH-XMMPIXPASA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2722,CHEMBL620,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,Small molecule,MOL,True,2.70,2,-1.08,-1.08,11.05,,352.45,3,4,1,1,26,NEUTRAL,352.45,352.1907,0,0,46.53,0.68,N,4,CHEMBL620,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,HOOSGZJRQIVJSZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2724,CHEMBL1790041,4.0,Achiral Molecule,False,True,True,False,Over the Counter,None,None,None,None,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,Small molecule,MOL,True,1.46,1,0.45,0.99,,7.80,314.41,7,7,2,2,21,NEUTRAL,314.41,314.1413,0,0,83.58,0.38,N,10,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,VMXUWOKSQNHOCA-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2725,CHEMBL306700,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CCOc1ccccc1OCC1CNCCO1,Small molecule,MOL,True,1.45,1,0.63,1.49,,8.19,237.30,4,4,1,1,17,NEUTRAL,237.30,237.1365,0,0,39.72,0.84,N,5,CHEMBL306700,CCOc1ccccc1OCC1CNCCO1,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2745,CHEMBL539697,4.0,Achiral Molecule,True,True,False,False,Prescription Only,None,None,None,None,CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,Small molecule,MOL,True,5.60,4,4.59,4.59,,4.48,627.75,9,12,2,3,46,NEUTRAL,627.75,627.3169,3,2,154.03,0.07,N,15,CHEMBL539697,CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,KSGXQBZTULBEEQ-UHFFFAOYSA-N,toxic_neuro+toxic_vascular,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2746,CHEMBL576982,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,Small molecule,MOL,True,5.86,5,5.05,4.99,8.28,6.61,560.68,9,10,2,2,40,NEUTRAL,560.68,560.2206,2,2,106.16,0.26,N,7,CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CVWXJKQAOSCOAB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2749,CHEMBL1457,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,Small molecule,MOL,True,1.93,1,0.73,1.96,,8.61,299.37,4,4,0,0,22,BASE,299.37,299.1521,0,0,38.77,0.79,N,1,CHEMBL1457,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,LLPOLZWFYMWNKH-CMKMFDCUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2753,CHEMBL1201329,4.0,Racemic Mixture,False,False,True,False,Discontinued,None,None,None,None,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,Small molecule,MOL,True,3.66,2,2.32,2.32,,,365.52,1,3,0,0,26,NEUTRAL,365.52,365.1682,0,0,23.55,0.60,N,4,CHEMBL1201329,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,CHQOEHPMXSHGCL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2756,CHEMBL1201317,4.0,Achiral Molecule,True,True,False,False,Discontinued,None,None,None,None,O=P(O)(O)OCC(Cl)(Cl)Cl,Small molecule,MOL,True,1.47,0,-2.65,0.93,1.17,,229.38,2,4,2,2,10,ACID,229.38,227.8913,0,0,66.76,0.56,N,2,CHEMBL1201317,O=P(O)(O)OCC(Cl)(Cl)Cl,YYQRGCZGSFRBAM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2757,CHEMBL940,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,NCC1(CC(=O)O)CCCCC1,Small molecule,MOL,True,1.37,0,-1.27,-1.27,4.63,9.91,171.24,2,3,2,3,12,ZWITTERION,171.24,171.1259,0,0,63.32,0.67,N,3,CHEMBL940,NCC1(CC(=O)O)CCCCC1,UGJMXCAKCUNAIE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2758,CHEMBL691,4.0,Single Stereoisomer,False,False,False,True,Prescription Only,None,None,None,None,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Small molecule,MOL,True,3.61,1,3.90,3.90,10.33,,296.41,2,2,2,2,22,NEUTRAL,296.41,296.1776,0,0,40.46,0.72,N,0,CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,BFPYWIDHMRZLRN-SLHNCBLASA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,,,1,0,0
2761,CHEMBL2103863,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,Small molecule,MOL,False,2.42,3,0.66,1.29,9.26,8.19,397.43,6,8,3,3,29,NEUTRAL,397.43,397.1638,0,0,104.04,0.31,N,8,CHEMBL2103863,CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,MAUCONCHVWBMHK-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2764,CHEMBL1434,4.0,Single Stereoisomer,False,True,True,True,Prescription Only,None,None,None,None,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Small molecule,MOL,True,0.19,1,-2.61,-2.54,2.90,7.90,457.48,9,10,5,6,33,ACID,457.48,457.1849,1,0,164.63,0.40,N,3,CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,DYKFCLLONBREIL-KVUCHLLUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2765,CHEMBL273264,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,Small molecule,MOL,False,2.65,3,-0.28,2.52,,11.32,347.38,4,7,5,7,26,BASE,347.38,347.1382,1,0,138.07,0.21,N,4,CHEMBL273264,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,MQQNFDZXWVTQEH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2767,CHEMBL566534,4.0,Single Stereoisomer,True,True,False,False,Prescription Only,None,None,None,None,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,Small molecule,MOL,True,2.84,0,3.48,3.48,,,298.38,5,5,0,0,21,NEUTRAL,298.38,298.1780,0,0,46.15,0.70,N,1,CHEMBL566534,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,SXYIRMFQILZOAM-HVNFFKDJSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2768,CHEMBL2105720,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,Small molecule,MOL,True,4.24,3,0.63,4.09,3.10,,404.29,5,5,1,1,24,ACID,404.29,402.9990,0,0,68.01,0.64,N,5,CHEMBL2105720,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,FGQFOYHRJSUHMR-UHFFFAOYSA-N,toxic_nephro,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2770,CHEMBL2105735,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,Small molecule,MOL,False,3.85,2,2.51,3.37,3.77,2.80,748.30,10,14,3,3,51,ACID,748.30,747.2705,2,1,182.33,0.29,N,11,CHEMBL2105735,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,XRWSZZJLZRKHHD-WVWIJVSJSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2774,CHEMBL494753,4.0,Single Stereoisomer,False,True,False,True,Prescription Only,None,None,None,None,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,Small molecule,MOL,True,3.29,1,1.46,3.83,-1.75,,350.44,4,5,1,1,24,ACID,350.44,350.1188,0,0,80.67,0.83,N,2,CHEMBL494753,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,JKKFKPJIXZFSSB-CBZIJGRNSA-N,toxic_carcinogenic+toxic_cardio+toxic_neuro+toxic_respiratory+toxic_vascular,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2776,CHEMBL1193948,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2,Small molecule,MOL,True,3.46,2,1.63,3.89,,9.70,403.91,5,5,2,2,28,BASE,403.91,403.1550,0,0,67.79,0.66,N,8,CHEMBL1193948,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2,RDJQCOBTKKAQAH-FPOVZHCZSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2780,CHEMBL70663,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,Small molecule,MOL,False,4.76,3,5.60,5.60,11.43,4.45,329.41,5,5,2,2,25,NEUTRAL,329.41,329.1640,0,0,73.63,0.72,N,4,CHEMBL70663,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,ILAYIAGXTHKHNT-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2781,CHEMBL632,4.0,Single Stereoisomer,False,True,False,True,Discontinued,None,None,None,None,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Small molecule,MOL,True,1.90,0,1.68,1.68,12.42,,392.47,5,5,3,3,28,NEUTRAL,392.47,392.1999,0,0,94.83,0.67,N,2,CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,UREBDLICKHMUKA-DVTGEIKXSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2785,CHEMBL1587,4.0,Racemic Mixture,False,True,False,False,Discontinued,None,None,None,None,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,Small molecule,MOL,True,1.66,1,1.10,1.10,9.31,,439.89,6,7,2,3,25,NEUTRAL,439.89,438.9709,0,0,109.57,0.74,N,4,CHEMBL1587,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CYLWJCABXYDINA-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2786,CHEMBL190,4.0,Achiral Molecule,False,True,True,True,Prescription Only,None,None,None,None,Cn1c(=O)c2nc[nH]c2n(C)c1=O,Small molecule,MOL,True,-1.04,2,-0.84,-0.81,8.44,2.44,180.17,5,6,1,1,13,NEUTRAL,180.17,180.0647,0,0,72.68,0.56,N,0,CHEMBL190,Cn1c(=O)c2nc[nH]c2n(C)c1=O,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2790,CHEMBL1387,4.0,Single Stereoisomer,False,True,False,False,Discontinued,None,None,None,None,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,Small molecule,MOL,True,3.64,0,2.81,2.81,,,298.43,2,2,1,1,22,NEUTRAL,298.43,298.1933,0,0,37.30,0.55,N,0,CHEMBL1387,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,ICTXHFFSOAJUMG-SLHNCBLASA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2797,CHEMBL87493,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,Valvulopathy,United States,Cardiotoxicity,CCNC(C)Cc1cccc(C(F)(F)F)c1,Small molecule,MOL,True,3.25,1,0.79,3.47,,10.22,231.26,1,1,1,1,16,BASE,231.26,231.1235,0,0,12.03,0.84,N,4,CHEMBL87493,CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0
2798,CHEMBL127516,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1964,Dermatologic Toxicity; Psychiatric Reaction,United States,Dermatological toxicity; Psychiatric toxicity,CCCCOC(=O)c1ccc(N)cc1,Small molecule,MOL,False,2.23,1,2.47,2.47,,2.76,193.25,3,3,1,2,14,NEUTRAL,193.25,193.1103,0,0,52.32,0.45,N,4,CHEMBL127516,CCCCOC(=O)c1ccc(N)cc1,IUWVALYLNVXWKX-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,0,1
2800,CHEMBL328190,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,Small molecule,MOL,True,5.73,3,4.62,5.97,10.21,8.98,413.56,3,3,1,1,31,BASE,413.56,413.2355,1,1,32.70,0.56,N,6,CHEMBL328190,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,GXESHMAMLJKROZ-IAPPQJPRSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2801,CHEMBL3833382,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CCC[N+]12[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]1C[C@@H]([C@H](CC)[C@H]2O)[C@H]3[C@H]5O,Small molecule,MOL,True,2.48,1,-1.43,-1.43,12.01,,369.53,3,4,2,2,27,NEUTRAL,369.53,369.2537,0,0,43.70,0.80,N,3,CHEMBL3833382,CCC[N+]12[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]1C[C@@H]([C@H](CC)[C@H]2O)[C@H]3[C@H]5O,UAUHEPXILIZYCU-GSPNQRMKSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2807,CHEMBL29,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,Small molecule,MOL,True,0.86,1,-2.29,1.08,3.53,,334.40,4,6,2,2,23,ACID,334.40,334.0987,0,0,86.71,0.80,N,4,CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,JGSARLDLIJGVTE-MBNYWOFBSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2809,CHEMBL470670,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Small molecule,MOL,False,2.44,0,2.66,2.66,,,156.27,1,1,1,1,11,NEUTRAL,156.27,156.1514,0,0,20.23,0.62,Y,1,CHEMBL470670,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,NOOLISFMXDJSKH-KXUCPTDWSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2814,CHEMBL2165224,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,Small molecule,MOL,False,0.90,1,-1.03,0.42,,8.84,305.37,5,5,2,2,22,BASE,305.37,305.1627,0,0,70.00,0.81,N,4,CHEMBL2165224,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,WTQYWNWRJNXDEG-RBZJEDDUSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
2816,CHEMBL1621,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,Small molecule,MOL,True,3.08,3,0.38,1.76,13.74,8.76,426.49,7,7,1,1,31,BASE,426.49,426.2067,0,0,84.39,0.69,N,4,CHEMBL1621,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,PMXMIIMHBWHSKN-UHFFFAOYSA-N,toxic_psyche,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
